"","date","GICS_SECTOR_NAME","div_yld"
"2981",2023-06-19,"Utilities",3.86307485276101
"2982",2023-06-19,"Real Estate",3.94456560730059
"2983",2023-06-19,NA,2.510316
"2984",2023-06-26,"Energy",4.2538196458385
"2985",2023-06-26,"Materials",3.33881108090381
"2986",2023-06-26,"Industrials",2.12603009765237
"2987",2023-06-26,"Consumer Discretionary",1.46458253936416
"2988",2023-06-26,"Consumer Staples",2.66422428935231
"2989",2023-06-26,"Health Care",1.93735917677702
"2990",2023-06-26,"Financials",3.14257447542597
"2991",2023-06-26,"Information Technology",0.909363416308884
"2992",2023-06-26,"Communication Services",0.87030631761209
"2993",2023-06-26,"Utilities",3.89097924013734
"2994",2023-06-26,"Real Estate",3.99656426712333
"2995",2023-07-03,"Energy",4.15290528355661
"2996",2023-07-03,"Materials",3.14826604252134
"2997",2023-07-03,"Industrials",2.06558850976437
"2998",2023-07-03,"Consumer Discretionary",1.4176875377874
"2999",2023-07-03,"Consumer Staples",2.61808866502606
"3000",2023-07-03,"Health Care",1.92332584151066
"3001",2023-07-03,"Financials",3.08466831262397
"3002",2023-07-03,"Information Technology",0.87643603844838
"3003",2023-07-03,"Communication Services",0.859776167121253
"3004",2023-07-03,"Utilities",3.91930020761808
"3005",2023-07-03,"Real Estate",3.81002879766674
"3006",2023-07-10,"Energy",4.22025335653634
"3007",2023-07-10,"Materials",3.19493261193973
"3008",2023-07-10,"Industrials",2.09947922431525
"3009",2023-07-10,"Consumer Discretionary",1.44051182567008
"3010",2023-07-10,"Consumer Staples",2.65367401653743
"3011",2023-07-10,"Health Care",1.97703892357249
"3012",2023-07-10,"Financials",3.12259401047173
"3013",2023-07-10,"Information Technology",0.89295777858051
"3014",2023-07-10,"Communication Services",0.86912984687688
"3015",2023-07-10,"Utilities",4.00775931218064
"3016",2023-07-10,"Real Estate",3.82021989444973
"3017",2023-07-17,"Energy",4.18534996365151
"3018",2023-07-17,"Materials",3.05972222591149
"3019",2023-07-17,"Industrials",2.07222478955999
"3020",2023-07-17,"Consumer Discretionary",1.40658475642155
"3021",2023-07-17,"Consumer Staples",2.64033611065848
"3022",2023-07-17,"Health Care",1.94478344360838
"3023",2023-07-17,"Financials",3.08441422891573
"3024",2023-07-17,"Information Technology",0.867733948519761
"3025",2023-07-17,"Communication Services",0.844321559391039
"3026",2023-07-17,"Utilities",3.94075733982336
"3027",2023-07-17,"Real Estate",3.71491520909881
"3028",2023-07-24,"Energy",4.02278736988162
"3029",2023-07-24,"Materials",2.99700813554821
"3030",2023-07-24,"Industrials",2.0508702858733
"3031",2023-07-24,"Consumer Discretionary",1.42723814754338
"3032",2023-07-24,"Consumer Staples",2.60636490635911
"3033",2023-07-24,"Health Care",1.88304690604967
"3034",2023-07-24,"Financials",2.99678621085458
"3035",2023-07-24,"Information Technology",0.87044997817602
"3036",2023-07-24,"Communication Services",0.871489859784921
"3037",2023-07-24,"Utilities",3.85315243067639
"3038",2023-07-24,"Real Estate",3.70284366528113
"3039",2023-07-31,"Energy",3.9896240635298
"3040",2023-07-31,"Materials",2.91869315445741
"3041",2023-07-31,"Industrials",2.03333961001792
"3042",2023-07-31,"Consumer Discretionary",1.41353417832594
"3043",2023-07-31,"Consumer Staples",2.58803632996097
"3044",2023-07-31,"Health Care",1.88226981842156
"3045",2023-07-31,"Financials",3.00001207761853
"3046",2023-07-31,"Information Technology",0.868402363918658
"3047",2023-07-31,"Communication Services",0.813364589777675
"3048",2023-07-31,"Utilities",3.92155583581505
"3049",2023-07-31,"Real Estate",3.76870145148766
"3050",2023-08-07,"Energy",3.96352278614467
"3051",2023-08-07,"Materials",2.98401029756666
"3052",2023-08-07,"Industrials",2.08188382358025
"3053",2023-08-07,"Consumer Discretionary",1.42827244047007
"3054",2023-08-07,"Consumer Staples",2.64565943532507
"3055",2023-08-07,"Health Care",1.92543752274952
"3056",2023-08-07,"Financials",3.04868178966722
"3057",2023-08-07,"Information Technology",0.904600983208655
"3058",2023-08-07,"Communication Services",0.83969807554733
"3059",2023-08-07,"Utilities",4.08610415689386
"3060",2023-08-07,"Real Estate",3.84712326951834
"3061",2023-08-14,"Energy",3.88601667364715
"3062",2023-08-14,"Materials",3.02884571840989
"3063",2023-08-14,"Industrials",2.07325146015674
"3064",2023-08-14,"Consumer Discretionary",1.44460246913107
"3065",2023-08-14,"Consumer Staples",2.62985492877772
"3066",2023-08-14,"Health Care",1.86782242477677
"3067",2023-08-14,"Financials",3.05207308928826
"3068",2023-08-14,"Information Technology",0.931679300998271
"3069",2023-08-14,"Communication Services",0.834045043233107
"3070",2023-08-14,"Utilities",4.0731213564147
"3071",2023-08-14,"Real Estate",3.81731712831029
"3072",2023-08-21,"Energy",3.89507252281062
"3073",2023-08-21,"Materials",3.09141228683588
"3074",2023-08-21,"Industrials",2.12462823985157
"3075",2023-08-21,"Consumer Discretionary",1.49282550763182
"3076",2023-08-21,"Consumer Staples",2.6889143885033
"3077",2023-08-21,"Health Care",1.88965285509681
"3078",2023-08-21,"Financials",3.5170343698135
"3079",2023-08-21,"Information Technology",0.943333465448912
"3080",2023-08-21,"Communication Services",0.851376612051107
"3081",2023-08-21,"Utilities",4.15037608243612
"3082",2023-08-21,"Real Estate",3.95243378181329
"3083",2023-08-28,"Energy",3.94406418969555
"3084",2023-08-28,"Materials",3.07674711842069
"3085",2023-08-28,"Industrials",2.10991850746934
"3086",2023-08-28,"Consumer Discretionary",1.47407206130002
"3087",2023-08-28,"Consumer Staples",2.68326623311755
"3088",2023-08-28,"Health Care",1.88156379244191
"3089",2023-08-28,"Financials",3.52001005068149
"3090",2023-08-28,"Information Technology",0.922566821661404
"3091",2023-08-28,"Communication Services",0.838496350290202
"3092",2023-08-28,"Utilities",4.09635636083981
"3093",2023-08-28,"Real Estate",3.91056121902776
"3094",2023-09-04,"Energy",3.81223260528851
"3095",2023-09-04,"Materials",2.9829243211829
"3096",2023-09-04,"Industrials",2.07653066597082
"3097",2023-09-04,"Consumer Discretionary",1.44714468453633
"3098",2023-09-04,"Consumer Staples",2.69645405021392
"3099",2023-09-04,"Health Care",1.87905237223568
"3100",2023-09-04,"Financials",3.47027425700819
"3101",2023-09-04,"Information Technology",0.884562054877612
"3102",2023-09-04,"Communication Services",0.809808754941298
"3103",2023-09-04,"Utilities",4.16638123181716
"3104",2023-09-04,"Real Estate",3.83668232171284
"3105",2023-09-11,"Energy",3.74995722585648
"3106",2023-09-11,"Materials",3.0239679990206
"3107",2023-09-11,"Industrials",2.11991782083595
"3108",2023-09-11,"Consumer Discretionary",1.44943503597262
"3109",2023-09-11,"Consumer Staples",2.706939680523
"3110",2023-09-11,"Health Care",1.89590870006618
"3111",2023-09-11,"Financials",3.50049880321043
"3112",2023-09-11,"Information Technology",0.908632703564205
"3113",2023-09-11,"Communication Services",0.807522295592196
"3114",2023-09-11,"Utilities",4.13887196419884
"3115",2023-09-11,"Real Estate",3.86442103491525
"3116",2023-09-18,"Energy",3.74791166041152
"3117",2023-09-18,"Materials",3.02222589809865
"3118",2023-09-18,"Industrials",2.12697809209676
"3119",2023-09-18,"Consumer Discretionary",1.44413797983902
"3120",2023-09-18,"Consumer Staples",2.69909625034229
"3121",2023-09-18,"Health Care",1.90060368638394
"3122",2023-09-18,"Financials",3.44351009887859
"3123",2023-09-18,"Information Technology",0.929312064862206
"3124",2023-09-18,"Communication Services",0.801958117486169
"3125",2023-09-18,"Utilities",4.04462482302389
"3126",2023-09-18,"Real Estate",3.84917975543242
"3127",2023-09-25,"Energy",3.82318559341732
"3128",2023-09-25,"Materials",NA
"3129",2023-09-25,"Industrials",2.1953344829776
"3130",2023-09-25,"Consumer Discretionary",1.53260119159356
"3131",2023-09-25,"Consumer Staples",2.74120924286163
"3132",2023-09-25,"Health Care",1.92543329589637
"3133",2023-09-25,"Financials",3.51712269335789
"3134",2023-09-25,"Information Technology",0.953333688145623
"3135",2023-09-25,"Communication Services",0.824174101756611
"3136",2023-09-25,"Utilities",4.14912795573191
"3137",2023-09-25,"Real Estate",4.05673691949024
"3138",2023-10-02,"Energy",3.78565809930865
"3139",2023-10-02,"Materials",3.10775256673595
"3140",2023-10-02,"Industrials",2.1986061159917
"3141",2023-10-02,"Consumer Discretionary",1.53860706001374
"3142",2023-10-02,"Consumer Staples",2.8005670150855
"3143",2023-10-02,"Health Care",1.95409947286784
"3144",2023-10-02,"Financials",3.55099110750597
"3145",2023-10-02,"Information Technology",0.957768803709591
"3146",2023-10-02,"Communication Services",0.826618264078535
"3147",2023-10-02,"Utilities",4.38455297997971
"3148",2023-10-02,"Real Estate",4.11591758579888
"3149",2023-10-02,NA,NA
"3150",2023-10-09,"Energy",3.93906395960744
"3151",2023-10-09,"Materials",3.14833729050683
"3152",2023-10-09,"Industrials",2.22022609141694
"3153",2023-10-09,"Consumer Discretionary",1.56533323767117
"3154",2023-10-09,"Consumer Staples",2.89035140351549
"3155",2023-10-09,"Health Care",1.99109743687503
"3156",2023-10-09,"Financials",3.61041789023237
"3157",2023-10-09,"Information Technology",0.941770860883588
"3158",2023-10-09,"Communication Services",0.803694035148001
"3159",2023-10-09,"Utilities",4.5219275380544
"3160",2023-10-09,"Real Estate",4.19319764823265
"3161",2023-10-16,"Energy",3.75855053656953
"3162",2023-10-16,"Materials",3.11509307674118
"3163",2023-10-16,"Industrials",2.1960111484915
"3164",2023-10-16,"Consumer Discretionary",1.57602181201642
"3165",2023-10-16,"Consumer Staples",2.87976556039464
"3166",2023-10-16,"Health Care",1.981479726729
"3167",2023-10-16,"Financials",3.56907039850358
"3168",2023-10-16,"Information Technology",0.939185089408358
"3169",2023-10-16,"Communication Services",0.802961122178602
"3170",2023-10-16,"Utilities",4.372328459738
"3171",2023-10-16,"Real Estate",4.10341375107745
"3172",2023-10-23,"Energy",3.83250217417607
"3173",2023-10-23,"Materials",3.25203464038406
"3174",2023-10-23,"Industrials",2.28985329025492
"3175",2023-10-23,"Consumer Discretionary",1.65286105495385
"3176",2023-10-23,"Consumer Staples",2.88397135307967
"3177",2023-10-23,"Health Care",2.03512435747925
"3178",2023-10-23,"Financials",3.70147842207462
"3179",2023-10-23,"Information Technology",0.980567199150131
"3180",2023-10-23,"Communication Services",0.815996721295718
"3181",2023-10-23,"Utilities",4.50988018959659
"3182",2023-10-23,"Real Estate",4.37118888671818
"3183",2023-10-30,"Energy",3.97425575992437
"3184",2023-10-30,"Materials",3.17021427872157
"3185",2023-10-30,"Industrials",2.30837714138247
"3186",2023-10-30,"Consumer Discretionary",1.63440249308514
"3187",2023-10-30,"Consumer Staples",2.87756774158342
"3188",2023-10-30,"Health Care",2.08959788097319
"3189",2023-10-30,"Financials",3.75956156545558
"3190",2023-10-30,"Information Technology",0.979091958844121
"3191",2023-10-30,"Communication Services",0.863332066151252
"3192",2023-10-30,"Utilities",4.39795611896759
"3193",2023-10-30,"Real Estate",4.35114891629218
"3194",2023-11-06,"Energy",3.91901481326958
"3195",2023-11-06,"Materials",3.04895118456272
"3196",2023-11-06,"Industrials",2.20750992177467
"3197",2023-11-06,"Consumer Discretionary",1.54494968314139
"3198",2023-11-06,"Consumer Staples",2.80757978834869
"3199",2023-11-06,"Health Care",2.03209305688173
"3200",2023-11-06,"Financials",3.56736994558848
"3201",2023-11-06,"Information Technology",0.932185842972382
"3202",2023-11-06,"Communication Services",0.831085969278103
"3203",2023-11-06,"Utilities",4.22623156888963
"3204",2023-11-06,"Real Estate",4.0141814360009
"3205",2023-11-13,"Energy",4.06684937573147
"3206",2023-11-13,"Materials",3.10143552827072
"3207",2023-11-13,"Industrials",2.20496998775657
"3208",2023-11-13,"Consumer Discretionary",1.55407251317287
"3209",2023-11-13,"Consumer Staples",2.80009961014473
"3210",2023-11-13,"Health Care",2.05725343007772
"3211",2023-11-13,"Financials",3.57312030749988
"3212",2023-11-13,"Information Technology",0.901413693571256
"3213",2023-11-13,"Communication Services",0.830762156059713
"3214",2023-11-13,"Utilities",4.32701262809526
"3215",2023-11-13,"Real Estate",4.11660821665337
"3216",2023-11-20,"Energy",4.03421713350394
"3217",2023-11-20,"Materials",2.97198641540313
"3218",2023-11-20,"Industrials",2.15839665688315
"3219",2023-11-20,"Consumer Discretionary",1.49766230684798
"3220",2023-11-20,"Consumer Staples",2.80910670350273
"3221",2023-11-20,"Health Care",2.03755839833594
"3222",2023-11-20,"Financials",3.47314507427976
"3223",2023-11-20,"Information Technology",0.874791759045715
"3224",2023-11-20,"Communication Services",0.825018472424217
"3225",2023-11-20,"Utilities",4.19311860696895
"3226",2023-11-20,"Real Estate",3.89886105345803
"3227",2023-11-27,"Energy",4.06020398246024
"3228",2023-11-27,"Materials",2.94295498837811
"3229",2023-11-27,"Industrials",2.15046550448097
"3230",2023-11-27,"Consumer Discretionary",1.49080266935063
"3231",2023-11-27,"Consumer Staples",2.7631725580814
"3232",2023-11-27,"Health Care",1.99064512537784
"3233",2023-11-27,"Financials",3.44539862908433
"3234",2023-11-27,"Information Technology",0.887446518943929
"3235",2023-11-27,"Communication Services",0.814234795075437
"3236",2023-11-27,"Utilities",4.17621234806964
"3237",2023-11-27,"Real Estate",3.855712520901
"3238",2023-12-04,"Energy",4.1296419611558
"3239",2023-12-04,"Materials",2.8801737243431
"3240",2023-12-04,"Industrials",2.11191359849981
"3241",2023-12-04,"Consumer Discretionary",1.47435262416019
"3242",2023-12-04,"Consumer Staples",2.76330144883065
"3243",2023-12-04,"Health Care",1.98569369226431
"3244",2023-12-04,"Financials",3.37134740831989
"3245",2023-12-04,"Information Technology",0.891367668151966
"3246",2023-12-04,"Communication Services",0.842844145263212
"3247",2023-12-04,"Utilities",4.10465168293977
"3248",2023-12-04,"Real Estate",3.69736942785766
"3249",2023-12-11,"Energy",4.19747629940278
"3250",2023-12-11,"Materials",2.907136247581
"3251",2023-12-11,"Industrials",2.13906933067517
"3252",2023-12-11,"Consumer Discretionary",1.45781924877927
"3253",2023-12-11,"Consumer Staples",2.76797631727507
"3254",2023-12-11,"Health Care",1.98468112346317
"3255",2023-12-11,"Financials",3.33665466320056
"3256",2023-12-11,"Information Technology",0.888188611426216
"3257",2023-12-11,"Communication Services",0.825410147396642
"3258",2023-12-11,"Utilities",4.08961004262768
"3259",2023-12-11,"Real Estate",3.68101569006206
"3260",2023-12-11,NA,NA
"3261",2023-12-18,"Energy",4.11447386730013
"3262",2023-12-18,"Materials",2.7796287624069
"3263",2023-12-18,"Industrials",2.08409964686142
"3264",2023-12-18,"Consumer Discretionary",1.41669559334252
"3265",2023-12-18,"Consumer Staples",2.75944683899713
"3266",2023-12-18,"Health Care",1.96315838968742
"3267",2023-12-18,"Financials",3.26051464308713
"3268",2023-12-18,"Information Technology",0.864292334620327
"3269",2023-12-18,"Communication Services",0.823489441888527
"3270",2023-12-18,"Utilities",4.05468884164894
"3271",2023-12-18,"Real Estate",3.48902666741161
"3272",2023-12-18,NA,NA
"3273",2023-12-31,"Energy",4.09476279347434
"3274",2023-12-31,"Materials",2.74646697515621
"3275",2023-12-31,"Industrials",2.05967389159135
"3276",2023-12-31,"Consumer Discretionary",1.41652799732381
"3277",2023-12-31,"Consumer Staples",2.72326777629973
"3278",2023-12-31,"Health Care",1.92554738363151
"3279",2023-12-31,"Financials",3.23845970009161
"3280",2023-12-31,"Information Technology",0.862638472798593
"3281",2023-12-31,"Communication Services",0.797393279061842
"3282",2023-12-31,"Utilities",4.06814532019738
"3283",2023-12-31,"Real Estate",3.46218080614113
"3284",2024-01-08,"Energy",4.03800185533676
"3285",2024-01-08,"Materials",2.82044466034832
"3286",2024-01-08,"Industrials",2.10729036641312
"3287",2024-01-08,"Consumer Discretionary",1.46866808248767
"3288",2024-01-08,"Consumer Staples",2.72412349573638
"3289",2024-01-08,"Health Care",1.88420955913156
"3290",2024-01-08,"Financials",3.24424573313073
"3291",2024-01-08,"Information Technology",0.900620067593309
"3292",2024-01-08,"Communication Services",0.806910580656162
"3293",2024-01-08,"Utilities",4.03224483408315
"3294",2024-01-08,"Real Estate",3.53193517837486
"3295",2024-01-15,"Energy",4.16105193299445
"3296",2024-01-15,"Materials",2.83367229199434
"3297",2024-01-15,"Industrials",2.02672094831628
"3298",2024-01-15,"Consumer Discretionary",1.44671751923077
"3299",2024-01-15,"Consumer Staples",2.69428406343313
"3300",2024-01-15,"Health Care",1.87496048552644
"3301",2024-01-15,"Financials",3.28447330283396
"3302",2024-01-15,"Information Technology",0.859830723238485
"3303",2024-01-15,"Communication Services",0.778297303644952
"3304",2024-01-15,"Utilities",4.06196817927279
"3305",2024-01-15,"Real Estate",3.52627962714474
"3306",2024-01-22,"Energy",4.36441971515815
"3307",2024-01-22,"Materials",2.90013018042641
"3308",2024-01-22,"Industrials",2.01995940248153
"3309",2024-01-22,"Consumer Discretionary",1.45507381710404
"3310",2024-01-22,"Consumer Staples",2.73802360477062
"3311",2024-01-22,"Health Care",1.88702463100902
"3312",2024-01-22,"Financials",3.26808819862263
"3313",2024-01-22,"Information Technology",0.8178703890956
"3314",2024-01-22,"Communication Services",0.75183175654183
"3315",2024-01-22,"Utilities",4.21578735802374
"3316",2024-01-22,"Real Estate",3.59669070773115
"3317",2024-01-29,"Energy",4.17863725020054
"3318",2024-01-29,"Materials",2.84931140498778
"3319",2024-01-29,"Industrials",2.02303752984148
"3320",2024-01-29,"Consumer Discretionary",1.45623888588829
"3321",2024-01-29,"Consumer Staples",2.69513657815114
"3322",2024-01-29,"Health Care",1.89339557199038
"3323",2024-01-29,"Financials",2.91876994082908
"3324",2024-01-29,"Information Technology",0.811002157240482
"3325",2024-01-29,"Communication Services",0.778595130133889
"3326",2024-01-29,"Utilities",4.28504473228199
"3327",2024-01-29,"Real Estate",3.60058803742156
"3328",2024-02-05,"Energy",4.32941665122758
"3329",2024-02-05,"Materials",2.90359999302799
"3330",2024-02-05,"Industrials",2.0298649094061
"3331",2024-02-05,"Consumer Discretionary",1.44869760807235
"3332",2024-02-05,"Consumer Staples",2.66360196716239
"3333",2024-02-05,"Health Care",1.92219299238651
"3334",2024-02-05,"Financials",2.95657336221946
"3335",2024-02-05,"Information Technology",0.802696065641177
"3336",2024-02-05,"Communication Services",0.803045260897002
"3337",2024-02-05,"Utilities",4.31783432675233
"3338",2024-02-05,"Real Estate",3.66679733676029
"3339",2024-02-12,"Energy",4.19491837294356
"3340",2024-02-12,"Materials",2.87554553112627
"3341",2024-02-12,"Industrials",2.0051183896323
"3342",2024-02-12,"Consumer Discretionary",1.36912652050531
"3343",2024-02-12,"Consumer Staples",2.72743822723092
"3344",2024-02-12,"Health Care",1.92810011510049
"3345",2024-02-12,"Financials",2.97020381350299
"3346",2024-02-12,"Information Technology",0.786085334741239
"3347",2024-02-12,"Communication Services",0.809118909407787
"3348",2024-02-12,"Utilities",4.40081727452406
"3349",2024-02-12,"Real Estate",3.63451085364922
"3350",2024-02-19,"Energy",4.17727172560589
"3351",2024-02-19,"Materials",2.84388790049163
"3352",2024-02-19,"Industrials",2.01567038975478
"3353",2024-02-19,"Consumer Discretionary",1.39248044670084
"3354",2024-02-19,"Consumer Staples",2.73596258623254
"3355",2024-02-19,"Health Care",1.91048737021749
"3356",2024-02-19,"Financials",2.93669205615017
"3357",2024-02-19,"Information Technology",0.803665980515769
"3358",2024-02-19,"Communication Services",0.843205965296397
"3359",2024-02-19,"Utilities",4.39068411363473
"3360",2024-02-19,"Real Estate",3.70277536185324
"3361",2024-02-26,"Energy",4.12689486812494
"3362",2024-02-26,"Materials",2.69584073626316
"3363",2024-02-26,"Industrials",1.98146365657818
"3364",2024-02-26,"Consumer Discretionary",1.37707504301881
"3365",2024-02-26,"Consumer Staples",2.61744176118862
"3366",2024-02-26,"Health Care",1.89410246534094
"3367",2024-02-26,"Financials",2.94868469204694
"3368",2024-02-26,"Information Technology",0.785686250736472
"3369",2024-02-26,"Communication Services",0.84080678827975
"3370",2024-02-26,"Utilities",4.36178049525439
"3371",2024-02-26,"Real Estate",3.71808485162453
"3372",2024-03-04,"Energy",4.11541040971104
"3373",2024-03-04,"Materials",2.69128117738934
"3374",2024-03-04,"Industrials",1.97410160186041
"3375",2024-03-04,"Consumer Discretionary",1.38185610301571
"3376",2024-03-04,"Consumer Staples",2.7674431072952
"3377",2024-03-04,"Health Care",1.90809988200765
"3378",2024-03-04,"Financials",2.96145214355958
"3379",2024-03-04,"Information Technology",0.767767820601354
"3380",2024-03-04,"Communication Services",0.86778100684396
"3381",2024-03-04,"Utilities",4.45027577949273
"3382",2024-03-04,"Real Estate",3.6630652474525
"3383",2024-03-11,"Energy",4.08379720527459
"3384",2024-03-11,"Materials",2.64331020229306
"3385",2024-03-11,"Industrials",1.99937522688359
"3386",2024-03-11,"Consumer Discretionary",1.43074135494037
"3387",2024-03-11,"Consumer Staples",2.74080285067545
"3388",2024-03-11,"Health Care",1.89401115062346
"3389",2024-03-11,"Financials",2.95935932389747
"3390",2024-03-11,"Information Technology",0.780400496218684
"3391",2024-03-11,"Communication Services",0.867575030874889
"3392",2024-03-11,"Utilities",4.31579405870367
"3393",2024-03-11,"Real Estate",3.60516889527366
"3394",2024-03-18,"Energy",3.93701372457859
"3395",2024-03-18,"Materials",2.56262787260946
"3396",2024-03-18,"Industrials",1.97347122458049
"3397",2024-03-18,"Consumer Discretionary",1.42144950256277
"3398",2024-03-18,"Consumer Staples",2.7427543329907
"3399",2024-03-18,"Health Care",1.89867743408301
"3400",2024-03-18,"Financials",2.92969795537153
"3401",2024-03-18,"Information Technology",0.765095674124076
"3402",2024-03-18,"Communication Services",0.822407265448323
"3403",2024-03-18,"Utilities",4.34419924669361
"3404",2024-03-18,"Real Estate",3.69373209427145
"3405",2024-03-25,"Energy",3.84357641511499
"3406",2024-03-25,"Materials",2.52677310222314
"3407",2024-03-25,"Industrials",1.93492974380314
"3408",2024-03-25,"Consumer Discretionary",1.38931842749409
"3409",2024-03-25,"Consumer Staples",2.73030632523889
"3410",2024-03-25,"Health Care",1.89487347333312
"3411",2024-03-25,"Financials",2.89123078013563
"3412",2024-03-25,"Information Technology",0.760849547338251
"3413",2024-03-25,"Communication Services",0.819404204624134
"3414",2024-03-25,"Utilities",4.30000920039311
"3415",2024-03-25,"Real Estate",3.68606812559597
"3416",2024-04-03,"Energy",3.71844843461346
"3417",2024-04-03,"Materials",2.50562513353667
"3418",2024-04-03,"Industrials",1.96099089593905
"3419",2024-04-03,"Consumer Discretionary",1.3874953646543
"3420",2024-04-03,"Consumer Staples",2.73927238345567
"3421",2024-04-03,"Health Care",1.91162990246809
"3422",2024-04-03,"Financials",2.86520239810529
"3423",2024-04-03,"Information Technology",0.771214400752122
"3424",2024-04-03,"Communication Services",0.804222186332123
"3425",2024-04-03,"Utilities",4.24496290006427
"3426",2024-04-03,"Real Estate",3.71694439005415
"3427",2024-04-08,"Energy",3.64410001619757
"3428",2024-04-08,"Materials",2.47572827115388
"3429",2024-04-08,"Industrials",1.93992112801011
"3430",2024-04-08,"Consumer Discretionary",1.38024093235585
"3431",2024-04-08,"Consumer Staples",2.77550635677559
"3432",2024-04-08,"Health Care",1.9239300401384
"3433",2024-04-08,"Financials",2.87549381374983
"3434",2024-04-08,"Information Technology",0.775972502429855
"3435",2024-04-08,"Communication Services",0.801019571149125
"3436",2024-04-08,"Utilities",4.25774688448702
"3437",2024-04-08,"Real Estate",3.70860973731088
"3438",2024-04-15,"Energy",3.68478700350636
"3439",2024-04-15,"Materials",2.49361115053308
"3440",2024-04-15,"Industrials",1.95551632622459
"3441",2024-04-15,"Consumer Discretionary",1.38027131930679
"3442",2024-04-15,"Consumer Staples",2.80453040024986
"3443",2024-04-15,"Health Care",1.94495135025611
"3444",2024-04-15,"Financials",2.93243587073534
"3445",2024-04-15,"Information Technology",0.771866980055624
"3446",2024-04-15,"Communication Services",0.795784188371748
"3447",2024-04-15,"Utilities",4.2558580389694
"3448",2024-04-15,"Real Estate",3.78936574139081
"3449",2024-04-23,"Energy",3.71971441344031
"3450",2024-04-23,"Materials",2.55209302448353
"3451",2024-04-23,"Industrials",1.99137009184115
"3452",2024-04-23,"Consumer Discretionary",1.4317095637238
"3453",2024-04-23,"Consumer Staples",2.75973053063536
"3454",2024-04-23,"Health Care",1.96267657953348
"3455",2024-04-23,"Financials",2.91636217618476
"3456",2024-04-23,"Information Technology",0.825928642208017
"3457",2024-04-23,"Communication Services",0.814623126314205
"3458",2024-04-23,"Utilities",4.18627377603626
"3459",2024-04-23,"Real Estate",3.90136305133413
"3460",2024-04-29,"Energy",3.71499151857152
"3461",2024-04-29,"Materials",2.50959476927915
"3462",2024-04-29,"Industrials",1.96860223997697
"3463",2024-04-29,"Consumer Discretionary",1.38886379844302
"3464",2024-04-29,"Consumer Staples",2.78008803128932
"3465",2024-04-29,"Health Care",1.93671824880259
"3466",2024-04-29,"Financials",NA
"3467",2024-04-29,"Information Technology",0.791540627903914
"3468",2024-04-29,"Communication Services",0.891179282762794
"3469",2024-04-29,"Utilities",4.14263163780423
"3470",2024-04-29,"Real Estate",3.84280311743396
"3471",2024-05-06,"Energy",3.77258724538991
"3472",2024-05-06,"Materials",2.50601789036243
"3473",2024-05-06,"Industrials",1.95507045706994
"3474",2024-05-06,"Consumer Discretionary",1.39128182023278
"3475",2024-05-06,"Consumer Staples",2.77806821673511
"3476",2024-05-06,"Health Care",1.94147832318239
"3477",2024-05-06,"Financials",2.92851714596961
"3478",2024-05-06,"Information Technology",0.779575019160383
"3479",2024-05-06,"Communication Services",0.93870574172993
"3480",2024-05-06,"Utilities",4.06305281012372
"3481",2024-05-06,"Real Estate",3.78178251485371
"3482",2024-05-13,"Energy",3.73729060553746
"3483",2024-05-13,"Materials",2.46304270999166
"3484",2024-05-13,"Industrials",1.90930944173199
"3485",2024-05-13,"Consumer Discretionary",1.39129419843276
"3486",2024-05-13,"Consumer Staples",2.64573115255345
"3487",2024-05-13,"Health Care",1.89611230783248
"3488",2024-05-13,"Financials",2.86359058338621
"3489",2024-05-13,"Information Technology",0.77904674892764
"3490",2024-05-13,"Communication Services",0.947955585201472
"3491",2024-05-13,"Utilities",3.92736478380271
"3492",2024-05-13,"Real Estate",3.70602125455563
"3493",2024-05-21,"Energy",3.75962748238963
"3494",2024-05-21,"Materials",2.43965366408058
"3495",2024-05-21,"Industrials",1.91902586784867
"3496",2024-05-21,"Consumer Discretionary",1.41445482194838
"3497",2024-05-21,"Consumer Staples",2.63389578579869
"3498",2024-05-21,"Health Care",1.86371624674621
"3499",2024-05-21,"Financials",2.85930353523959
"3500",2024-05-21,"Information Technology",0.758380998401482
"3501",2024-05-21,"Communication Services",0.903968264464519
"3502",2024-05-21,"Utilities",3.88715032290026
"3503",2024-05-21,"Real Estate",3.66749581120307
"3504",2024-05-27,"Energy",3.8447287493631
"3505",2024-05-27,"Materials",2.4630576481984
"3506",2024-05-27,"Industrials",1.91839863649726
"3507",2024-05-27,"Consumer Discretionary",1.42071310028275
"3508",2024-05-27,"Consumer Staples",2.66394096221294
"3509",2024-05-27,"Health Care",1.88617949978704
"3510",2024-05-27,"Financials",3.21541886902277
"3511",2024-05-27,"Information Technology",0.741939911658084
"3512",2024-05-27,"Communication Services",0.907601910029625
"3513",2024-05-27,"Utilities",3.98284857175198
"3514",2024-05-27,"Real Estate",3.76334832714654
"3515",2024-06-03,"Energy",3.86411559746156
"3516",2024-06-03,"Materials",2.47446042308204
"3517",2024-06-03,"Industrials",1.93473075175848
"3518",2024-06-03,"Consumer Discretionary",1.42577549078001
"3519",2024-06-03,"Consumer Staples",2.68337161036433
"3520",2024-06-03,"Health Care",1.89022188404911
"3521",2024-06-03,"Financials",3.20931180387049
"3522",2024-06-03,"Information Technology",0.74397603576433
"3523",2024-06-03,"Communication Services",0.913085491748468
"3524",2024-06-03,"Utilities",3.93108251885134
"3525",2024-06-03,"Real Estate",3.69435595287444
